"Title","Authors","Abstract"
"A shared Web catalog: come hell or high water","Patrice Hall, librarian, Milton S. Hershey Medical Center, Hershey, PA; and Valerie A. Gross, librarian, Geisinger Health System, Danville, PA","Consumer health libraries are new to Central Pennsylvania. Many people are not aware of the relative ease with which they can access userfriendly, consumer-oriented materials or of the positive impact these materials can have on health outcomes. In March 1999, the Community Health Information Library and the Women’s Resource Center, two consumer health libraries in the Penn State Geisinger Health System, submitted a LSTA grant application to the Commonwealth Libraries of Pennsylvania. The goals of the grant were twofold. The first was to make the resources of the libraries more visible and accessible by combining and automating the holdings of each library into a Web-based catalog. The second was to create an electronic version of the patient education brochures published by the health system and to make them available as part of the new automated catalog. Not unlike Odysseus, the two librarians faced many unexpected problems as they tried to achieve their goals. This poster session will describe their journey through the use of flowcharts and a timeline. It will also include a discussion of the lessons learned as they guided their project through the demerger process of their institution. A demonstration of the successfully implemented catalog will be presented."
"Consumer health information education initiative","Jeanne B. Sadlik, coordinator, Information Management Education; Mary Klatt, head, Research & Access Services; and Logan Ludwig, Ph.D., AHIP, associate dean, Loyola Health Sciences Library & Telemedicine; Health Sciences Library, Loyola University, Maywood, IL","With the proliferation of Internet access, the availability of consumer health information has grown to astronomical levels. As availability of this information increases, it is becoming increasingly difficult to find reliable and authoritative health information on the Web. Health sciences librarians are expanding their roles as providers and quality filterers of this information by helping professionals and consumers find and evaluate consumer health information on the Web. With the help of an NLM grant, the Health Sciences Library of Loyola University of Chicago is developing a consumer health information program. This program focuses on training public librarians and health professionals in the use of such Internet tools as PubMed and MEDLINEplus. These professionals will in turn educate their local publics. The program targets six communities in Illinois. Two seminars will be offered to health professionals and public librarians. Seminars will be presented through face-toface contact for the three northern Illinois communities and through videoconferencing to the southern Illinois communities using the Illinois Rural Telehealth Alliance network. One seminar will focus on using PubMed. The other will focus on MEDLINEplus and locating and evaluating authoritative consumer health Websites. To support these seminars, the library has developed a consumer health Website, guides, handouts, and Web-based PowerPoint tutorials. Evaluations and feedback will follow each seminar. The seminars will take place between June 2000 and July 2001. In our poster, we will report on the design and development of this program and progress to date."
"Competencies for liaison work for health sciences librarians","William Olmstadt, client services librarian, Medical Sciences Library, Texas A&M University–College Station","Entry-level job descriptions for health sciences librarians frequently offer the new librarian the chance to serve as a liaison to a department, school, or outside agency, depending on the contacts the library has established. Such contacts are essential for providing quality service and assessing user needs. Yet often, these duties are given to new professionals who have no experience as liaisons. A five-part model of competencies for effective liaison work is proposed, including relevant interpersonal factors, in addition to specific kinds of knowledge about the library and the liaison clients. The model also identifies relevant political and environmental factors of which the liaison should be aware. These factors are tied to real examples from over a year of successful liaison work to a school of public health. The model can serve as a useful guide for many audiences, such as the new librarian in a liaison role, the experienced librarian in a new role as a liaison, and library managers preparing to hire. Additionally, for those librarians wishing to implement a formal liaison program, the model can serve as a basis for discussion."
"The Basic Health Sciences Library Network (BHSL): a grassroots interlibrary loan network-fifteen years of success","Patricia Baldwin Regenberg, AHIP, manager, Health Sciences Library, Mountainside Hospital, Montclair, NJ; Marilyn L. Daniels, manager, Health Sciences Library, Latrobe Area Hospital, Latrobe, PA; Lydia Friedman, AHIP, director, Medical Library Services, Degenshein Memorial Library, Maimonides Medical Center, Brooklyn, NY; and Caryl Kazen, chief, Library Service, Veterans Health Administration, Office of Information/Enterprise Strategy, Washington, DC","The Basic Health Sciences Library Network (BHSL), a free reciprocal, multi-state network, began operation in May 1986, with 132 charter members from four consortia in New York, New Jersey, and Pennsylvania. It currently boasts more than 430 members from 27 consortia in all nine states in NN/LM Region 1 and Region 8. The members exchanged more than 350,000 free loans in 1999. Because transactions are done on a free reciprocal basis, the dollar savings to member institutions are considerable. The network’s organizational framework has been key to its success. Libraries are placed in one of eight levels based primarily on their interlibrary loan volume. Participants are asked to route each interlibrary loan request to the library that falls in the lowest level of the hierarchy for that given title, and routing tables are set up accordingly. Each participating consortium appoints a network coordinator who performs a number of important functions. Using statistics submitted monthly by their members, the coordinators monitor interlibrary loan patterns of their local group to ensure no library becomes overburdened. In addition, they provide input into the ongoing structure, focus, and activities of the larger network. As BHSL begins its fifteenth year of operation, it faces many challenges as well as many opportunities. In the year 2000, new membership standards were set in place. Included is a requirement that a librarian with a master’s degree in library or information science manage each library. Another recent change has involved the network’s union list, an essential piece in BHSL’s smooth operation. From its inception, BHSL used the Union Catalogue of Medical Periodicals (UCMP), produced by the Medical Library Center of New York, to supply this vital service. New DOCLINE with its SERHOLD component means members will no longer have to pay to have their holdings managed. Finally, the advent of new DOCLINE opens up the possibility of interlibrary loan sharing across networks and NN/LM regions. The vision of the founders of BHSL has been more than realized and the opportunities for future growth are only beginning to be explored."
"Reaching across the border: outreach to Spanish-speaking health care providers using a bilingual Website of information resources","Mary L. Riordan, AHIP, associate librarian, Information Services, and Jose Solorzano, support systems analyst, Arizona Health Sciences Library, The University of Arizona–Tucson","Arizona’s sole major medical resource library is the University of Arizona Health Sciences Library (AHSL) in Tucson. Established in the late 1960s to support teaching, research, and medical practice, today the AHSL serves the Colleges of Medicine, Nursing, Pharmacy, and Public Health; the School of Health Professions; University Medical Center; and, as a public tax-supported institution, Arizona health care providers and the general public. Due to Tucson’s proximity to the United States-Mexico border, the AHSL has long sought an optimal means of extending our resources and services to Spanish-speaking health care providers and students from the Mexican state of Sonora. Recent developments in information technology provided the solution—creation of a bilingual Website of health information resources. Users may search MEDLINE for recent journal articles, determine if they are available at the AHSL by checking ALOE, our online catalog, and order either photocopies or electronic transmission of the information. They may also consult resources from health-related organizations, a multilingual medical dictionary, statistical resources, and resources providing bilingual consumer health and patient-education materials. This poster describes the development of the Website and outlines some of its major features."
"Library staff technology training: a two-tiered model","Colleen Cuddy, systems librarian; Joan Dalrymple, access services librarian; and Trisha Stevenson Medeiros; Ehrman Medical Library, New York University School of Medicine–New York","Through a review of current library literature as well as casual conversation with our own library staff, a need was identified to establish a continuum of staff training in computer technology and information services. The educational needs of the library staff were assessed via observation, interviews, logging incoming questions at public service areas, and reviewing helpline and information desk emails. Data gathered during the assessment assisted in the development and design of the staff training program and will provide a form of project evaluation. Based on the gathered data, a two-tiered staff training program was developed. The first phase addresses core computer competencies that are required by all library staff. Developed courses address the operating system, basic hardware, troubleshooting, and a variety of Internet and productivity software. Phase II is designed specifically for public services staff and staff who rotate at the information desk, but all interested staff are welcome to participate. It includes an introduction to the library, reference and searching strategies, and customer relations basics. The poster will graphically represent the project design and the ongoing process of staff training."
"Exploring new frontiers: collaborative relationships between medical libraries and bookstores","Deborah A. Ruck, information resources librarian, Libraries, Medical College of Wisconsin–Milwaukee; and James Girouard, bookstore manager, Matthews MCW Bookstore, Milwaukee, WI","Libraries and bookstores are often seen as competitors, but on our campus the library and bookstore are collaborators. Since 1998, the information resources librarian and the bookstore manager have been successfully experimenting with collaborative projects. One of the most notable endeavors has been the annual Board Prep Night. This is a unique event where the student body and staff from the bookstore, library, and academic affairs come together to share insight, study strategy, and experience, as well as hindsight, with second-year medical students preparing for the USMLE Step 1 Exam. To promote the event, we created a joint display of USMLE Step 1 Exam review products. The library provided prominent display space and bibliographic information, including call numbers, so that customers could find books quickly in either the bookstore or the library. The bookstore provided books, so that library copies remained available for use, and props such as stethoscopes, brass bookends, and medical bags. The library and bookstore also produced handout materials such as a joint bookmark listing top-rated and high-use review books, and a joint flyer featuring computer products available for use in the library or for sale in the bookstore. The bookstore manager and staff from the library were on hand at the event to share information on student preferences and answer questions about resources. Through collaboration, the library and bookstore are now able to provide customers with a greater variety of resources. In addition, customers have more options for access to these resources. The results have provided increased knowledge of products and publishing industry trends for both staff and customers. Other ideas for collaboration could include working with student groups and coordinators of continuing medical education seminars or national health observances such as "American Heart Month" in February. Let your imagination take you to "unknown planets" on your campus, and let your customers reap the benefits of your collaborative explorations!"
"Using empirical data to develop a consumer health Web-based information resource","Jeffrey Huber, Ph.D., associate professor, and Mary Snyder, Ph.D., assistant professor, Texas Woman’s University–Denton","The School of Library and Information Studies, Texas Woman’s University (TWU), is collaborating with the Dallas Public Library System (DPL) to facilitate access to consumer health information (CHI) in the Dallas Metroplex area. TWU project staff are providing training to DPL staff members regarding the use of electronic CHI resources. Training sessions are available to all DPL staff members at the Central Library location, twenty-two branches, and the library’s bookmobile. The Dallas Public Library System employs some 500 individuals. As part of this initiative, a Web-based information resource is being developed to facilitate training. The Web-based resource serves as the structured curriculum for demonstration and training sessions. Each session includes an evaluation component whereby DPL staff are provided the opportunity to give feedback regarding training and the utility of the Web-based resource. Feedback is incorporated into training sessions and used to refine the Web-based information resource. Ultimately, the Web-based resource will be turned over to DPL for staff to conduct demonstration and training sessions for their patrons. At the same time staff training sessions are being held, DPL patrons are being surveyed to determine prominent health information needs in the community as well as which, if any, electronic CHI resources are currently being used. Information gathered from the surveys is being incorporated into the Web-based resource. Following this model, the resulting Web-based resource will reflect the health information needs of the community, and Dallas Public Library staff will be adequately trained in using electronic CHI resources to locate relevant patron information. This poster will provide a general overview of the project but will include a special focus on using empirical data in developing the consumer health Web-based information resource."
"How did you find that? The odyssey of NOAH’s online genetics information for patients","Gail-Yvette Hendler, AHIP, information services librarian, Medical Library, Memorial Sloan-Kettering Cancer Center, New York, NY; Kristine M. Alpi, AHIP, information services librarian, Samuel J. Wood Library, Weill Medical College of Cornell University, New York, NY; and Patricia E. Gallagher, AHIP, information specialist, Library, New York Academy of Medicine–New York","The definitive mapping of the human genome and recent advances in medical genetics have produced previously unimagined possibilities for twenty-first century medicine. Witnessing the explosive growth of molecular biology research reveals an increased understanding of the cause and treatment of human disease. Discoveries in cancer, on the molecular level, have led to widespread and expanding implications for screening, prevention, and treatment strategies. Practical applications of this new scientific data are rapidly translating into reality. What will the new medical genetics information odyssey mean to consumers? Patients read daily headlines (online and in print) that proclaim miraculous gains made from basic and clinical findings. The rapid pace of twenty-first century medical breakthroughs will result in an increased demand for the facts, the limitations, and the fundamentals behind the headlines. Consumers will need trustworthy information resources to support and inform medical decisions they will face about prenatal testing, genetic testing, and genetic counseling and, someday soon, gene therapy. Consequently, twenty-first century medical librarians must be prepared to meet the information needs of today’s and tomorrow’s health care consumers. New York Online Access to Health (NOAH), an online, reference library in English and in Spanish has launched guides to reliable, authoritative, and current information resources about cancer genetics and genetic diseases. NOAH’s mission is to provide timely and unbiased health information to the general public. NOAH arranges information around the key issues patients ask and provides full-text answers to: what are genes, what are cancer genes, what is gene therapy, what is genetic counseling, and what are specific genetic diseases and information resources. Page editors are volunteer medical librarians who quality filter the best on the Web to improve the public’s health. Doctors, nurses, and librarians have benefited from the easy access to hard to find information. Future plans include linking to multimedia (streaming) presentations by genetics specialists."
"Patron access to electronic journals and books in the hospital library","Deborah L. Adams, AHIP, director, Library and Internet Services, Library and Media Services, Botsford General Hospital, Farmington Hills, MI","In 1998, our hospital library jumped into the electronic journal arena. Given the fact that we had electronic journals through more than one vendor and maintained some print journals, it soon became clear that we needed an easier way for our library patrons to find these journals. We created an Excel spreadsheet to start and then added URL links in our new online catalog in spring 1999. We also created a journal list on our intranet that provides links from each journal title to the appropriate database where it is housed. In 1999, we added some electronic books through one of our database vendors; these were also added to our online catalog. The next steps will be to provide links directly to each journal within the databases available on the Internet. We now have more than 214 electronic journals, 120 print journals, and 38 electronic books. Usage studies and a cost benefit analysis were conducted to determine if dropping print subscriptions in favor of electronic would still meet the needs of the patron and be cost effective for the hospital. This has led to keeping only a select few journals in both print and electronic. In addition to creating lists of the materials and where they are located, we also had to deal with accessibility issues for patrons both inside and outside the hospital. Patrons using the journals and databases via the intranet had to have Internet privileges. If they do not have Internet privileges, they cannot search them from the hospital network. If they use the intranet and have Internet privileges, we provide Internet protocol (IP) authentication to the journals and databases. But those patrons who want to access them from their home or office via the Internet, must have an ID and password to get to the databases. We continue to look for other ways to manage electronic journals and books so that our standards of high-quality service to our patrons will be maintained."
"The odyssey of a lifetime: a manual review of MeSH authority records in a local catalog","Wendy Fritzel, cataloger, J. Otto Lottes Health Sciences Library, University of Missouri–Columbia","It is important for authority records to have the fullest number of valid cross-references possible, because it helps ensure that patrons have subject access to the materials they need. To ensure the quality of MeSH authority records in the MERLIN consortium catalog (an Innovative Interfaces, Inc., system), a periodic review of the records is done. MERLIN libraries are those of the University of Missouri campuses (St. Louis, Columbia, Kansas City, and Rolla) and St. Louis University. Although the consortium utilizes authority service from a vendor (OCLC/WLN MARS®), this has been suspended for approximately two years. Because of this, and the fact that the last review of the authority records was five years ago, it was decided to compare the MeSH authority records against the 2000 MeSH Annotated Alphabetic List and the MeSH Browser located on the Internet (www.nlm.nih.gov/mesh/Mbrowser.html). The aim of the project was to ensure the completeness of authority records in the local catalog by updating them with cross references present in the 2000 MeSH Annotated Alphabetic List or in the MeSH Browser. Early on in the project, it was decided to keep track of the number headings in the local catalog that required updating with cross-references. The project began in January 2000 and continues. The plan is simple: locate the MeSH authority record in MERLIN by subject search and then compare the cross references to those in the 2000 MeSH Annotated Alphabetic List and in the MeSH Browser. The reason why the MeSH Browser was also used for comparison is that it often contains more cross-references than the Annotated Alphabetic List. Also, we could copy and paste headings from the MeSH Browser into our local catalog, saving typing time. Data was gathered on all alphabetical entries from F–O (n = 5561). Forty-seven percent of these were found in the MERLIN catalog, with 13% requiring the addition of cross references."
"Expanding the online public access catalog (OPAC)","Mary Piorun, AHIP, systems librarian, and Pauline McCormick, cataloger, Lamar Soutter Library, UMass Medical School, Worcester, MA","Purpose: This poster will describe the process of incorporating the manual card catalog of thirteen affiliate hospital libraries into one integrated library system (Endeavor). Poster Information Will Include: Overview and evaluation of the project goals and objectives. A presentation describing the planning and implementation of project. A summary of the training methods used to educate representatives from the thirteen affiliate hospitals. Sample screen shots of the newly expanded online public access catalog (OPAC). Statistics reporting the number of records entered to date and usage statistics."
"The loanable arrangers: technology shared between departments","Carol Thornton, reference and education librarian; Rhona S. Kelley, AHIP, head, Reference and Education Services; and Fran Kovach, AHIP, reference and education librarian; School of Medicine Library, Southern Illinois University–Springfield","Purpose: This poster illustrates collaboration between two departments making a wide range of electronic equipment available to medical school faculty, students, and staff on a split campus. Settings/subjects: The Southern Illinois University (SIU) School of Medicine is split between two campuses, Springfield and Carbondale, a distance of 174.4 miles. The SIU Medical Library is located in Springfield and the Department of Information Resources has personnel on both campuses. The school has a new curriculum that mandates using technology such as distance learning, videoconferencing, and the Internet. Not all departments can afford to buy the necessary equipment or have knowledge about its use. Brief Description: The Medical Library and Information Resources formed a strategy of acquiring electronic equipment that could be shared by all departments on both campuses. This would avoid unnecessary duplication of expensive equipment and make it possible for departments to have access to a far wider range than they could have individually. The collection of loanable technology varies from laptop computers and projectors to battery chargers, networking cards, and handheld televisions. The library and Information Resources have promoted the availability of the equipment by exhibiting at school functions and by designing a Website that includes information about the equipment available as well as what items are needed to perform functions such as distance learning or videoconferencing. Results/Outcome: Some items are very popular, and equipment continues to be added to the pool of loanable equipment. Evaluation Methods: Usage of loanable items is tracked in several ways. Library items are checked out in the online catalog and monthly reports can be generated. Information Resources items are recorded in a spreadsheet when they are checked out and returned. Reports can be produced from the spreadsheet. SIU keeps statistics on the number of hits on each Web page, so it is possible to monitor usage of the Website."
"The Cunningham fellows of MLA","Donna B. Flake, AHIP, library director, Robert M. Fales Health Sciences Library, Coastal Area Health Education Center, Wilmington, NC; John Breinich, library director, Hawaii Medical Library–Honolulu; Elizabeth Connor, AHIP, librarian, Library, Medical University of South Carolina– Charleston; Elizabeth Eaton, Ph.D., librarian, Tufts University, Health Sciences Library, Boston, MA; Ruth Fenske, Ph.D., AHIP, librarian, Grasselli Library, John Carroll University, University Heights, OH; Jacqueline Donaldson Doyle, AHIP, library director, Health Sciences Library, Banner health Arizona–Phoenix; Anne Greenspan, Reseearch and Professional Recognition coordinator, Medical Library Association, Chicago, IL; Frieda O. Weise, library director, University of Maryland, Health Sciences and Human Services Library, Baltimore, MD","The Medical Library Association Cunningham Fellowship Program provides funds for one medical librarian per year from outside the United States or Canada to work and learn in United States and Canadian medical libraries for a four-month period of time. A total of thirty-two Cunningham Fellows have participated in this program. This poster will provide a world map with the home location of all of our thirty-two Cunningham Fellows. It will provide names of the fellows and, whenever possible, a photograph of the fellow. It will also provide interesting comments from some of the fellows to provide insight into the Cunningham Fellowship experience. In May 1999, an MLA taskforce to study the Cunningham Fellowship was established. The taskforce was charged with evaluating the goals, objectives, organization, and structure of the Cunningham Fellowship program. The taskforce members became aware that the Cunningham Fellowship program needs more visibility within MLA, as well as to the outside world. All the members of the Cunningham taskforce are submitting this poster session together in hopes of informing the MLA membership about this superb program."
"Celebrating National Medical Librarians Month","Judy J. Willis, AHIP, assistant director, Public Services; Kathryn J. Hoffman, AHIP, executive director; Wes H. Browning, assistant director, Information Systems; Brett S. Powers, reference and education librarian; and Sheryl Widdoes, reference and document delivery librarian; M. D. Anderson Cancer Center, The University of Texas–Houston","University of Texas M.D. Anderson Cancer Center needed a way to increase user awareness of its resources and services. The celebration of National Medical Librarians Month provided a practical venue to showcase the library and heighten user awareness throughout the institution. Several special open house events were held that demonstrated Internet resources and full-text online journals. The open house events also allowed the library to introduce its recently completed state-of-the-art computer classroom. An exhibit promoting services and programs of the National Network of Libraries of Medicine was displayed in a central location in the library. To promote the celebration, articles were published in the institution’s weekly newsletter; posters were displayed in strategic locations throughout the institution; flyers were distributed with interlibrary loan mailings; electronic notices were placed on library public workstations; and promotional materials such as bookmarks, banners, and buttons were created. This poster session will address the objectives, methodology, and results of coordinating a National Medical Librarians Month celebration at the Research Medical Library."
"Ne. Bytes: an electronic user awareness service","Kathryn J. Hoffman, executive director; Wes H. Browning, assistant director, Information Systems; and Brett S. Powers, reference and education librarian; M.D. Anderson Cancer Center, University of Texas–Houston","University of Texas M.D. Anderson Cancer Center needed a timely and efficient way to alert users to new library resources and services. The library has built a successful Web presence at the institution, and it was felt that an email-based monthly newsletter would be a natural extension to reach a large user base of busy physicians and students. The newsletter was designed to be easy to read and brief in content. Such items as new electronic full-text resources, databases, classes, Websites, and library services would be addressed in each issue. The service was subscription based and was promoted via flyers, notices on the library Web page, and a mass email to the institution. Electronic and paper registration forms allowed users to easily subscribe to the service. A Web-based version of the newsletter, along with a past issues archive, was also created on the library’s Website. Readers assessed the service via an electronic survey. This poster session will address the objectives for implementation, the methodology used in creating and maintaining the newsletter, and user survey results."
"Using EndNote for electronic journal management in a hospital library","Melissa L. Just, AHIP, director, Library Services, Childrens Hospital Los Angeles, Health Sciences Library, Los Angeles, CA","Providing links to and information about electronic journals from the library Website takes a large amount of time and effort. Many libraries use database systems with Web interfaces that build lists on the fly. Although this is feasible in libraries with dedicated Web managers or strong institutional technology support, smaller libraries often do not have the expertise or tools for database solutions. At the Children’s Hospital Health Sciences Library, a hospital library with a half-time librarian, managing electronic resources seemed an impossible task. Because of the hospital’s affiliation with Children’s Hospital, hundreds of e-journals are available to the staff. One option was to hard code an alphabetic list of e-resources using an HTML editor. However, once created, the list would be time consuming to modify. Separate lists would also need to be created for different subject categories. A database solution seemed necessary. Even though the librarian was unfamiliar with standard relational database programs, she was familiar with EndNote, a personal bibliographic management program. With a little knowledge of HTML and a copy of EndNote, managing e-resource lists became easy. Once the software is configured and the data entered, the librarian can produce lists alphabetically and by subject in HTML format. If necessary, the HTML design can be easily updated and resources may be added or deleted quickly. Links to the resources and descriptions can also be included. This poster will illustrate the step-by-step process of creating e-resource lists with EndNote."
"Community discussion forums on On Our Own Terms: Moyers on Dying series","Beatriz G. Varman, and Deborah Halsted, director, Library Operations, Texas Medical Center Library, Houston Academy of Medicine, Houston, TX","The Texas Medical Center Library, Houston Academy of Medicine (HAM-TMC) Library is one of twelve libraries nationwide, and the only medical library, selected to receive funding for local programming related to the On Our Own Terms: Moyers on Dying, a special Public Broadcasting Service (PBS) series hosted by Bill Moyers. The purpose of the funding was to create and develop a community resource guide on end-of-life care information to be widely distributed, plan four community discussion forums to reach health professionals as well as the general public to discuss physical, psychological, emotional, and spiritual issues related to the end of life and develop a collection on end-of-life care resources in the library. The library partnered with multiple community organizations including KUHT Houston Public Television. Programs included phone-in sessions with local experts following the final Moyers broadcast and a large community forum held on a Saturday. Future library forums will continue to stimulate dialog and encourage discussions in different aspects on end-of-life issues and make people aware of the different resources available in the library. Videos and books have been added to the consumer health collection, which circulates to the general public."
"Providing consumer health information to Asian Americans: a collaborative model","Deborah Halsted, director, Library Operations, and Marsha Sullivan, consumer health librarian, Texas Medical Center Library, Houston Academy of Medicine, Houston, TX","According to the 1999 U.S. Census Bureau, the Asian population in Houston has increased 67.2% in the last ten years. To provide outreach to these underserved residents, the library staff worked with community leaders and our Friends of the Library group to plan and implement Asian health kiosks. These kiosks were equipped with consumer health information in Chinese and Vietnamese. Health materials in other Asian languages will be added throughout the coming year. Future plans include an Asian-language Web page, onsite computers, and train-thetrainer courses. This poster traces the path of planning, collection development, implementation, and long-range goals for the kiosks located in Asian-specific areas of our city. The objective of this session is to provide librarians with ideas for implementing programs to serve the Asian segment of their citizenry. A bibliography of consumer health resources in Vietnamese and Chinese will be provided."
"Electronic whiteboard technology: an odyssey in information sharing in the classroom or the exhibit hall","Judy Burnham, AHIP, assistant director, Administrative and Regional Services; Geneva Bush Staggs, AHIP, assistant director, Public Services and Education; and Everly Brown, AHIP, circuit librarian; Baugh Biomedical Library, University of South Alabama–Mobile","In a classroom, the librarian must keep the students focused on the topic at hand. At an exhibit, it is necessary for the librarian to attract and keep the attention of the meeting participants. Using the electronic whiteboard in both of these types of situations can enable the instructor or the exhibitor to enhance the presentation. Electronic whiteboard technology combines the simplicity of a whiteboard with the power of a computer to become an interactive tool in the classroom or the exhibit hall. Using a computer connected to a data projector allows the instructor to access and display information from the Internet by touching the screen. The instructor can also use video from a camera or VCR or deliver CD-ROM or other multi-media resources, by simply touching the electronic whiteboard. As on a traditional whiteboard, the instructor can use a colored pen and write on or highlight the application to illustrate a point. In a classroom, learning experiences are enhanced and principles of information access are clarified by using a combination of the electronic whiteboard, computer, data projector, PowerPoint slides, and Web demonstrations. In the exhibit hall, the use of the electronic whiteboard with a data projector and Web access allows for a larger projection area and easy demonstration of appropriate Websites This poster will highlight applications of the electronic whiteboard in both the classroom and the exhibit hall. It will include techniques, pros, and cons of using the electronic whiteboard technology."
"A model for staff development planning in an academic health sciences library","Rebecca Abromitis, reference librarian, Western Psychiatric Institute and Clinic Library; Linda Hartman, reference librarian, Falk Library of the Health Sciences; and Alice Kuller, reference librarian, Falk Library of the Health Sciences; University of Pittsburgh, Pittsburgh, PA","A Staff Development Committee (SDC) was convened in January 1999 to implement staff development opportunities at our university’s health sciences libraries. Both the university and affiliated medical center offer many personal and professional enrichment programs, and the SDC was charged with utilizing this rich environment to:s1. develop programs to enhance workplace skills and personal growth, 2. communicate the availability of existing programs at the university and medical center, 3. encourage the staff to participate in these opportunities. When the SDC was organized, approximately sixty-seven FTE library staff worked in three separate locations that included a health sciences, a psychiatry, and a nursing library. Implementation of an ongoing staff development program was viewed as a way to help improve communication in the workplace, provide personal enrichment, and develop camaraderie among staff members in the three libraries. The seven-member committee created goals and objectives and developed a survey designed to give staff the opportunity to provide input for this initiative. With a 60% response rate, the survey results were used to plan fifteen events based on staff needs and preferences. Successful first-year events included software training, email training, a supervisory skills class, a customer service workshop, a civic volunteer project, a baseball game, a play, and four "brown bag" lectures. In addition, eight "open house" sessions were held to highlight the unique functions of each department or library within the library system. Total attendance for SDC sponsored events from July 1,1999–June 30, 2000, was 459. Committee members serve as liaisons for each event. Two forms were developed to facilitate event planning: "Program Planning & Event Evaluation Form" and "Checklist of Responsibilities for Event Liaisons." A monthly announcement sheet, email reminders, and an internal Website are used to communicate upcoming SDC events and encourage attendance. The structured approach to planning the first year of programs resulted in a diverse offering attended by all levels of staff, from shelvers to administrators. This approach can serve as a useful model for similar program planning in any organization."
"Iowa Health Information Outreach (IHIO): delivering health information to rural and underserved Iowa health care professionals","Neville D. Prendergast, coordinator, Information and Educational Services, and Sandra Phelps, reference librarian, Hardin Library for the Health Sciences, University of Iowa–Iowa City","The Hardin Library for the Health Sciences, University of Iowa, was awarded a National Library of Medicine, National Network of Libraries of Medicine (NN/LM) Greater Midwest Region (GMR) outreach grant, November 1, 1999–April 30, 2001, for a project titled "Enabling Access to Health Information Resources for Non-Metropolitan and Underserved Health Professionals in Iowa." The project goal is to provide health care professionals in non-metropolitan and underserved areas of Iowa knowledge and skills that will empower and enable them to use Internetbased resources effectively and to incorporate these into their practice, so that available health information resources will drive their decision making and patient care agendas. Seven health care professional groups—physicians, dentists, pharmacists, nurses, nurse practitioners, physician assistants, and psychologists—in nine rural Iowa counties were identified and targeted. The project is in three phases. Phase I: site visits to these counties were arranged. Each visit was a two-hour, hands-on Internet training session covering PubMed, MEDLINEplus, and Internet basics. Trainers have two available laptops with Internet connectivity. This first phase included a preliminary information access survey to determine participants’ access to and use of the Internet, U.S. library resources, and databases. Each session was evaluated by participants. A project Web page was developed to provide specific ready access to Web resources. Phase II: a video-conference broadcast over Iowa Communications Network (ICN) to all six sites from Hardin Library. This was designed to demonstrate health information Web resources, particularly those of the University of Iowa and Hardin Library, search engines, and a presentation on evaluating Internet resources. The upcoming Phase III will be a second set of visits. These sessions will be hands-on to reaffirm PubMed training, addressing questions on Internet access, continuing information seeking options beyond the project period, and document delivery. Participants in five of the seven professional groups were eligible for continuing-education credits for Phases I and II. Other successes include increased awareness of and access to Internet health information resources like PubMed, heightened appreciation for Internet connectivity, more use of document delivery options, and the IHIO Web page. The presentation will include detailed statistics."
"The 'best' lists: health sciences libraries, medical schools, and where you are ranked by","Kelly Hensley, AHIP, assistant professor/interlibrary loan librarian, Sherrodd Library, East Tennessee State University–Johnson City","Purpose: Discuss the controversial ranking of professional schools by media such as U.S. News and World Report and others; compare these lists to the quantitative data health sciences libraries as benchmarks to determine the importance of information resource in the "best lists" rankings. Methodology: Statistical analysis and comparison. Results: The rankings of three "top ten" or "best schools" have become almost an annual event, with even medical schools touting their rankings on these lists, despite the shaky methodologies. Lists of medical schools were compared for reliability of the varying methodologies. A ranked list of health sciences libraries resources was compared to the "best" lists to determine any correlation between the ranking of institutes and their libraries. Discussion/Conclusion: In this ongoing project, the "best" lists of medical schools typically, but not always, correspond within a standard deviation of lists of "best" libraries, as judged by such factors as amount spent annually on resources."
"Signs of the times: images of women in medical and pharmaceutical advertisements, 1900–2000","Kelly Hensley, AHIP, assistant professor/interlibrary loan librarian, Sherrod Library, East Tennessee State University–Johnson City","Purpose: Describe trends in the depiction of women in advertisements in medical journals and magazines aimed at physicians; link to developments in broader culture. Methodology: Journal content analysis. Results: Analysis of the advertising content of more than forty medical journals from the turn of the nineteenth to the turn of the twentieth century revealed a mirroring of the greater society. Early in the 1900s, there were few advertisements in medical journals, which were supported by subscription fees or dues. As the emerging pharmaceutical and medical industry developed more products, ads began to appear in journals. Currently, the Pharmaceutical Manufacturers Association estimates that almost 9% of sales revenue is spent on publicity; the Food and Drug Administration puts that figure at 24%. The resulting flow of advertising content has depicted women in a variety of ways, directed toward an audience of health care professionals. Discussion/Conclusion: Physicians have been and continue to be exposed to current stereotypes about women in advertisements that appear in medical journals."
